Chaperone_Name,Chaperone_ID,Target_ID,Target_Protein_Name,Domain_ID,Interaction_Label,Source
DNJA1_HUMAN,P31689,P04629,High affinity nerve growth factor receptor,PF18613,1,IntAct
DNJA1_HUMAN,P31689,O75940,Survival of motor neuron-related-splicing factor 30,PF06003,1,IntAct
DNJA1_HUMAN,P31689,Q16288,NT-3 growth factor receptor,PF07679,1,IntAct
DNJA1_HUMAN,P31689,Q16288,NT-3 growth factor receptor,PF00047,1,IntAct
DNJA1_HUMAN,P31689,Q16288,NT-3 growth factor receptor,PF13855,1,IntAct
DNJA1_HUMAN,P31689,Q16288,NT-3 growth factor receptor,PF16920,1,IntAct
DNJA1_HUMAN,P31689,Q16288,NT-3 growth factor receptor,PF01462,1,IntAct
DNJA1_HUMAN,P31689,Q16288,NT-3 growth factor receptor,PF07714,1,IntAct
DNJA1_HUMAN,P31689,Q02156,Protein kinase C epsilon type,PF00130,1,IntAct
DNJA1_HUMAN,P31689,Q02156,Protein kinase C epsilon type,PF00168,1,IntAct
DNJA1_HUMAN,P31689,Q02156,Protein kinase C epsilon type,PF00069,1,IntAct
DNJA1_HUMAN,P31689,Q02156,Protein kinase C epsilon type,PF00433,1,IntAct
DNJA1_HUMAN,P31689,P22612,cAMP-dependent protein kinase catalytic subunit gamma,PF00069,1,IntAct
DNJA1_HUMAN,P31689,P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,PF01239,1,IntAct
DNJA1_HUMAN,P31689,Q15054,DNA polymerase delta subunit 3,PF09507,1,IntAct
DNJA1_HUMAN,P31689,Q4G0J3,La-related protein 7,PF05383,1,IntAct
DNJA1_HUMAN,P31689,Q4G0J3,La-related protein 7,PF00076,1,IntAct
DNJA1_HUMAN,P31689,Q4G0J3,La-related protein 7,PF08777,1,IntAct
DNJA1_HUMAN,P31689,Q9UM11,Fizzy-related protein homolog,PF24807,1,IntAct
DNJA1_HUMAN,P31689,P60520,Gamma-aminobutyric acid receptor-associated protein-like 2,PF02991,1,IntAct
DNJA1_HUMAN,P31689,P03427,Polymerase basic protein 2,PF20947,1,IntAct
DNJA1_HUMAN,P31689,P03427,Polymerase basic protein 2,PF20948,1,IntAct
DNJA1_HUMAN,P31689,P03427,Polymerase basic protein 2,PF20949,1,IntAct
DNJA1_HUMAN,P31689,P03427,Polymerase basic protein 2,PF20950,1,IntAct
DNJA1_HUMAN,P31689,P03427,Polymerase basic protein 2,PF00604,1,IntAct
DNJA1_HUMAN,P31689,P03427,Polymerase basic protein 2,PF20951,1,IntAct
DNJA1_HUMAN,P31689,P03427,Polymerase basic protein 2,PF20952,1,IntAct
DNJA1_HUMAN,P31689,Q6ZNJ1,Neurobeachin-like protein 2,PF02138,1,IntAct
DNJA1_HUMAN,P31689,Q6ZNJ1,Neurobeachin-like protein 2,PF15787,1,IntAct
DNJA1_HUMAN,P31689,Q6ZNJ1,Neurobeachin-like protein 2,PF16057,1,IntAct
DNJA1_HUMAN,P31689,Q6ZNJ1,Neurobeachin-like protein 2,PF20426,1,IntAct
DNJA1_HUMAN,P31689,Q6ZNJ1,Neurobeachin-like protein 2,PF20425,1,IntAct
DNJA1_HUMAN,P31689,Q6ZNJ1,Neurobeachin-like protein 2,PF14844,1,IntAct
DNJA1_HUMAN,P31689,O75365,Protein tyrosine phosphatase type IVA 3,PF22785,1,IntAct
DNJA1_HUMAN,P31689,Q13153,Serine/threonine-protein kinase PAK 1,PF00786,1,IntAct
DNJA1_HUMAN,P31689,Q13153,Serine/threonine-protein kinase PAK 1,PF00069,1,IntAct
DNJA1_HUMAN,P31689,O14649,Potassium channel subfamily K member 3,PF07885,1,IntAct
DNJA1_HUMAN,P31689,Q9H9G7,Protein argonaute-3,PF08699,1,IntAct
DNJA1_HUMAN,P31689,Q9H9G7,Protein argonaute-3,PF16488,1,IntAct
DNJA1_HUMAN,P31689,Q9H9G7,Protein argonaute-3,PF16487,1,IntAct
DNJA1_HUMAN,P31689,Q9H9G7,Protein argonaute-3,PF16486,1,IntAct
DNJA1_HUMAN,P31689,Q9H9G7,Protein argonaute-3,PF02170,1,IntAct
DNJA1_HUMAN,P31689,Q9H9G7,Protein argonaute-3,PF02171,1,IntAct
DNJA1_HUMAN,P31689,P10398,Serine/threonine-protein kinase A-Raf,PF00130,1,IntAct
DNJA1_HUMAN,P31689,P10398,Serine/threonine-protein kinase A-Raf,PF07714,1,IntAct
DNJA1_HUMAN,P31689,P10398,Serine/threonine-protein kinase A-Raf,PF02196,1,IntAct
DNJA1_HUMAN,P31689,Q9P2S5,WD repeat-containing protein WRAP73,PF00400,1,IntAct
DNJA1_HUMAN,P31689,P61586,Transforming protein RhoA,PF00071,1,IntAct
DNJA1_HUMAN,P31689,P20333,Tumor necrosis factor receptor superfamily member 1B,PF00020,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF20907,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01003,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF07652,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF21659,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF02832,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF00869,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01004,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF00948,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01005,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01002,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01350,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01349,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF00972,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF20483,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01570,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF01728,1,IntAct
DNJA1_HUMAN,P31689,A0A142I5B9,Genome polyprotein [Cleaved into: Capsid protein C,PF00949,1,IntAct
DNJA1_HUMAN,P31689,Q8JPQ9,Non-structural protein NS-S,PF01104,1,IntAct
DNJA1_HUMAN,P31689,Q9Y266,Nuclear migration protein nudC,PF04969,1,IntAct
DNJA1_HUMAN,P31689,Q9Y266,Nuclear migration protein nudC,PF16273,1,IntAct
DNJA1_HUMAN,P31689,Q9Y266,Nuclear migration protein nudC,PF14050,1,IntAct
DNJA1_HUMAN,P31689,O60260,E3 ubiquitin-protein ligase parkin,PF22605,1,IntAct
DNJA1_HUMAN,P31689,O60260,E3 ubiquitin-protein ligase parkin,PF00240,1,IntAct
DNJA1_HUMAN,P31689,O60260,E3 ubiquitin-protein ligase parkin,PF17976,1,IntAct
DNJA1_HUMAN,P31689,O60260,E3 ubiquitin-protein ligase parkin,PF17978,1,IntAct
DNJA1_HUMAN,P31689,P08069,Insulin-like growth factor 1 receptor,PF00757,1,IntAct
DNJA1_HUMAN,P31689,P08069,Insulin-like growth factor 1 receptor,PF07714,1,IntAct
DNJA1_HUMAN,P31689,P08069,Insulin-like growth factor 1 receptor,PF01030,1,IntAct
DNJA1_HUMAN,P31689,P15822,Zinc finger protein 40,PF00096,1,IntAct
DNJA1_HUMAN,P31689,Q00653,Nuclear factor NF-kappa-B p100 subunit,PF12796,1,IntAct
DNJA1_HUMAN,P31689,Q00653,Nuclear factor NF-kappa-B p100 subunit,PF00531,1,IntAct
DNJA1_HUMAN,P31689,Q00653,Nuclear factor NF-kappa-B p100 subunit,PF16179,1,IntAct
DNJA1_HUMAN,P31689,Q00653,Nuclear factor NF-kappa-B p100 subunit,PF00554,1,IntAct
DNJA1_HUMAN,P31689,Q99759,Mitogen-activated protein kinase kinase kinase 3,PF00564,1,IntAct
DNJA1_HUMAN,P31689,Q99759,Mitogen-activated protein kinase kinase kinase 3,PF00069,1,IntAct
DNJA1_HUMAN,P31689,O14829,Serine/threonine-protein phosphatase with EF-hands 1,PF13499,1,IntAct
DNJA1_HUMAN,P31689,O14829,Serine/threonine-protein phosphatase with EF-hands 1,PF00612,1,IntAct
DNJA1_HUMAN,P31689,O14829,Serine/threonine-protein phosphatase with EF-hands 1,PF00149,1,IntAct
DNJA1_HUMAN,P31689,O14829,Serine/threonine-protein phosphatase with EF-hands 1,PF08321,1,IntAct
DNJA1_HUMAN,P31689,Q9H9B4,Sideroflexin-1,PF03820,1,IntAct
DNJA1_HUMAN,P31689,P33151,Cadherin-5,PF01049,1,IntAct
DNJA1_HUMAN,P31689,P33151,Cadherin-5,PF00028,1,IntAct
DNJA1_HUMAN,P31689,Q15077,P2Y purinoceptor 6,PF00001,1,IntAct
DNJA1_HUMAN,P31689,P30530,Tyrosine-protein kinase receptor UFO,PF00041,1,IntAct
DNJA1_HUMAN,P31689,P30530,Tyrosine-protein kinase receptor UFO,PF13927,1,IntAct
DNJA1_HUMAN,P31689,P30530,Tyrosine-protein kinase receptor UFO,PF07714,1,IntAct
DNJA1_HUMAN,P31689,P68871,Hemoglobin subunit beta,PF00042,1,IntAct
DNJA1_HUMAN,P31689,P21860,Receptor tyrosine-protein kinase erbB-3,PF00757,1,IntAct
DNJA1_HUMAN,P31689,P21860,Receptor tyrosine-protein kinase erbB-3,PF14843,1,IntAct
DNJA1_HUMAN,P31689,P21860,Receptor tyrosine-protein kinase erbB-3,PF07714,1,IntAct
DNJA1_HUMAN,P31689,P21860,Receptor tyrosine-protein kinase erbB-3,PF01030,1,IntAct
DNJA1_HUMAN,P31689,Q92956,Tumor necrosis factor receptor superfamily member 14,PF00020,1,IntAct
DNJA1_HUMAN,P31689,Q9BXB4,Oxysterol-binding protein-related protein 11,PF01237,1,IntAct
DNJA1_HUMAN,P31689,Q9BXB4,Oxysterol-binding protein-related protein 11,PF00169,1,IntAct
DNJA1_HUMAN,P31689,P35550,rRNA 2'-O-methyltransferase fibrillarin,PF01269,1,IntAct
DNJA1_HUMAN,P31689,P57058,Hormonally up-regulated neu tumor-associated kinase,PF00069,1,IntAct
DNJA1_HUMAN,P31689,O60741,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1,PF00027,1,IntAct
DNJA1_HUMAN,P31689,O60741,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1,PF00520,1,IntAct
DNJA1_HUMAN,P31689,O60741,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1,PF08412,1,IntAct
DNJA1_HUMAN,P31689,O00422,Histone deacetylase complex subunit SAP18,PF06487,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF13087,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF16251,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF11501,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF12379,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF12124,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF11633,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF06471,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF06460,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF09401,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF20631,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF20633,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF20632,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19215,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19216,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19219,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19212,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19211,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19218,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF16348,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19217,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF19213,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF08716,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF08717,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF08710,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF08715,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF06478,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF01661,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF05409,1,IntAct
DNJA1_HUMAN,P31689,P0DTD1,Replicase polyprotein 1ab,PF00680,1,IntAct
DNJA1_HUMAN,P31689,Q13546,Receptor-interacting serine/threonine-protein kinase 1,PF00531,1,IntAct
DNJA1_HUMAN,P31689,Q13546,Receptor-interacting serine/threonine-protein kinase 1,PF07714,1,IntAct
DNJA1_HUMAN,P31689,Q9Y333,U6 snRNA-associated Sm-like protein LSm2,PF01423,1,IntAct
DNJA1_HUMAN,P31689,Q7Z6J6,FERM domain-containing protein 5,PF08736,1,IntAct
DNJA1_HUMAN,P31689,Q7Z6J6,FERM domain-containing protein 5,PF09380,1,IntAct
DNJA1_HUMAN,P31689,Q7Z6J6,FERM domain-containing protein 5,PF00373,1,IntAct
DNJA1_HUMAN,P31689,Q7Z6J6,FERM domain-containing protein 5,PF09379,1,IntAct
DNJA1_HUMAN,P31689,Q8N302,Angiogenic factor with G patch and FHA domains 1,PF00498,1,IntAct
DNJA1_HUMAN,P31689,Q8N302,Angiogenic factor with G patch and FHA domains 1,PF01585,1,IntAct
DNJA1_HUMAN,P31689,Q8N302,Angiogenic factor with G patch and FHA domains 1,PF17780,1,IntAct
DNJA1_HUMAN,P31689,Q8IXH7,Negative elongation factor C/D,PF04858,1,IntAct
DNJA1_HUMAN,P31689,Q9HB71,Calcyclin-binding protein,PF04969,1,IntAct
DNJA1_HUMAN,P31689,Q9HB71,Calcyclin-binding protein,PF05002,1,IntAct
DNJA1_HUMAN,P31689,Q9HB71,Calcyclin-binding protein,PF09032,1,IntAct
DNJA1_HUMAN,P31689,P42858,Huntingtin,PF20925,1,IntAct
DNJA1_HUMAN,P31689,P42858,Huntingtin,PF20927,1,IntAct
DNJA1_HUMAN,P31689,P42858,Huntingtin,PF12372,1,IntAct
DNJA1_HUMAN,P31689,P42858,Huntingtin,PF20926,1,IntAct
DNJA1_HUMAN,P31689,O00429,Dynamin-1-like protein,PF01031,1,IntAct
DNJA1_HUMAN,P31689,O00429,Dynamin-1-like protein,PF00350,1,IntAct
DNJA1_HUMAN,P31689,O00429,Dynamin-1-like protein,PF02212,1,IntAct
DNJA1_HUMAN,P31689,O43542,DNA repair protein XRCC3,PF08423,1,IntAct
DNJA1_HUMAN,P31689,P00533,Epidermal growth factor receptor,PF00757,1,IntAct
DNJA1_HUMAN,P31689,P00533,Epidermal growth factor receptor,PF14843,1,IntAct
DNJA1_HUMAN,P31689,P00533,Epidermal growth factor receptor,PF07714,1,IntAct
DNJA1_HUMAN,P31689,P00533,Epidermal growth factor receptor,PF01030,1,IntAct
DNJA1_HUMAN,P31689,P00533,Epidermal growth factor receptor,PF21314,1,IntAct
DNJA1_HUMAN,P31689,Q4JQW6,Tegument protein VP22,PF04823,1,IntAct
DNJA1_HUMAN,P31689,O60884,DnaJ homolog subfamily A member 2,PF00226,1,IntAct
DNJA1_HUMAN,P31689,O60884,DnaJ homolog subfamily A member 2,PF01556,1,IntAct
DNJA1_HUMAN,P31689,O60884,DnaJ homolog subfamily A member 2,PF00684,1,IntAct
DNJA1_HUMAN,P31689,Q9C0F1,Centrosomal protein of 44 kDa,PF15007,1,IntAct
DNJA1_HUMAN,P31689,Q9BQE3,Tubulin alpha-1C chain,PF00091,1,IntAct
DNJA1_HUMAN,P31689,Q9BQE3,Tubulin alpha-1C chain,PF03953,1,IntAct
DNJA1_HUMAN,P31689,P06239,Tyrosine-protein kinase Lck,PF07714,1,IntAct
DNJA1_HUMAN,P31689,P06239,Tyrosine-protein kinase Lck,PF00017,1,IntAct
DNJA1_HUMAN,P31689,P06239,Tyrosine-protein kinase Lck,PF00018,1,IntAct
DNJA1_HUMAN,P31689,Q92834,X-linked retinitis pigmentosa GTPase regulator,PF25390,1,IntAct
DNJA1_HUMAN,P31689,Q9NX70,Mediator of RNA polymerase II transcription subunit 29,PF11568,1,IntAct
DNJA1_HUMAN,P31689,Q96CS3,FAS-associated factor 2,PF21021,1,IntAct
DNJA1_HUMAN,P31689,Q96CS3,FAS-associated factor 2,PF22566,1,IntAct
DNJA1_HUMAN,P31689,Q96CS3,FAS-associated factor 2,PF00789,1,IntAct
DNJA1_HUMAN,P31689,Q13618,Cullin-3,PF00888,1,IntAct
DNJA1_HUMAN,P31689,Q13618,Cullin-3,PF10557,1,IntAct
DNJA1_HUMAN,P31689,Q9H1R3,"Myosin light chain kinase 2, skeletal/cardiac muscle",PF00069,1,IntAct
DNJA1_HUMAN,P31689,P05129,Protein kinase C gamma type,PF00130,1,IntAct
DNJA1_HUMAN,P31689,P05129,Protein kinase C gamma type,PF00168,1,IntAct
DNJA1_HUMAN,P31689,P05129,Protein kinase C gamma type,PF00069,1,IntAct
DNJA1_HUMAN,P31689,P05129,Protein kinase C gamma type,PF00433,1,IntAct
DNJA1_HUMAN,P31689,Q13418,Scaffold protein ILK,PF12796,1,IntAct
DNJA1_HUMAN,P31689,Q13418,Scaffold protein ILK,PF07714,1,IntAct
DNJA1_HUMAN,P31689,P08559,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PF00676,1,IntAct
DNJA1_HUMAN,P31689,Q96DB2,Histone deacetylase 11,PF00850,1,IntAct
DNJA1_HUMAN,P31689,P23396,Small ribosomal subunit protein uS3,PF07650,1,IntAct
DNJA1_HUMAN,P31689,P23396,Small ribosomal subunit protein uS3,PF00189,1,IntAct
DNJA1_HUMAN,P31689,P0DOF2,Matrix protein,PF04785,1,IntAct
DNJA1_HUMAN,P31689,Q9Y572,Receptor-interacting serine/threonine-protein kinase 3,PF00069,1,IntAct
DNJA1_HUMAN,P31689,Q9Y572,Receptor-interacting serine/threonine-protein kinase 3,PF12721,1,IntAct
DNJA1_HUMAN,P31689,P68372,Tubulin beta-4B chain,PF00091,1,IntAct
DNJA1_HUMAN,P31689,P68372,Tubulin beta-4B chain,PF03953,1,IntAct
DNJA1_HUMAN,P31689,P26196,Probable ATP-dependent RNA helicase DDX6,PF00270,1,IntAct
DNJA1_HUMAN,P31689,P26196,Probable ATP-dependent RNA helicase DDX6,PF00271,1,IntAct
DNJA1_HUMAN,P31689,P30408,Transmembrane 4 L6 family member 1,PF05805,1,IntAct
DNJA1_HUMAN,P31689,Q92905,COP9 signalosome complex subunit 5,PF18323,1,IntAct
DNJA1_HUMAN,P31689,Q92905,COP9 signalosome complex subunit 5,PF01398,1,IntAct
DNJA1_HUMAN,P31689,P49023,Paxillin,PF00412,1,IntAct
DNJA1_HUMAN,P31689,P49023,Paxillin,PF03535,1,IntAct
DNJA1_HUMAN,P31689,P60842,Eukaryotic initiation factor 4A-I,PF00270,1,IntAct
DNJA1_HUMAN,P31689,P60842,Eukaryotic initiation factor 4A-I,PF00271,1,IntAct
DNJA1_HUMAN,P31689,P19419,ETS domain-containing protein Elk-1,PF00178,1,IntAct
DNJA1_HUMAN,P31689,P99024,Tubulin beta-5 chain,PF00091,1,IntAct
DNJA1_HUMAN,P31689,P99024,Tubulin beta-5 chain,PF03953,1,IntAct
DNJA1_HUMAN,P31689,P51617,Interleukin-1 receptor-associated kinase 1,PF00531,1,IntAct
DNJA1_HUMAN,P31689,P51617,Interleukin-1 receptor-associated kinase 1,PF00069,1,IntAct
DNJA1_HUMAN,P31689,P04049,RAF proto-oncogene serine/threonine-protein kinase,PF00130,1,IntAct
DNJA1_HUMAN,P31689,P04049,RAF proto-oncogene serine/threonine-protein kinase,PF00069,1,IntAct
DNJA1_HUMAN,P31689,P04049,RAF proto-oncogene serine/threonine-protein kinase,PF02196,1,IntAct
DNJA1_HUMAN,P31689,Q92769,Histone deacetylase 2,PF00850,1,IntAct
DNJA1_HUMAN,P31689,P36507,Dual specificity mitogen-activated protein kinase kinase 2,PF00069,1,IntAct
DNJA1_HUMAN,P31689,Q13616,Cullin-1,PF00888,1,IntAct
DNJA1_HUMAN,P31689,Q13616,Cullin-1,PF10557,1,IntAct
DNJA2_HUMAN,O60884,Q8NI36,WD repeat-containing protein 36,PF25171,1,IntAct
DNJA2_HUMAN,O60884,Q8NI36,WD repeat-containing protein 36,PF25168,1,IntAct
DNJA2_HUMAN,O60884,Q8NI36,WD repeat-containing protein 36,PF04192,1,IntAct
DNJA2_HUMAN,O60884,Q16659,Mitogen-activated protein kinase 6,PF00069,1,IntAct
DNJA2_HUMAN,O60884,P05214,Tubulin alpha-3 chain,PF00091,1,IntAct
DNJA2_HUMAN,O60884,P05214,Tubulin alpha-3 chain,PF03953,1,IntAct
DNJA2_HUMAN,O60884,Q9Y597,BTB/POZ domain-containing protein KCTD3,PF02214,1,IntAct
DNJA2_HUMAN,O60884,Q9NRY4,Rho GTPase-activating protein 35,PF23083,1,IntAct
DNJA2_HUMAN,O60884,Q9NRY4,Rho GTPase-activating protein 35,PF00071,1,IntAct
DNJA2_HUMAN,O60884,Q9NRY4,Rho GTPase-activating protein 35,PF00620,1,IntAct
DNJA2_HUMAN,O60884,Q9NRY4,Rho GTPase-activating protein 35,PF16512,1,IntAct
DNJA2_HUMAN,O60884,Q9NRY4,Rho GTPase-activating protein 35,PF19518,1,IntAct
DNJA2_HUMAN,O60884,Q5QP82,DDB1- and CUL4-associated factor 10,PF00400,1,IntAct
DNJA2_HUMAN,O60884,P62805,Histone H4,PF15511,1,IntAct
DNJA2_HUMAN,O60884,Q9BRT8,Zinc-regulated GTPase metalloprotein activator 1A,PF02492,1,IntAct
DNJA2_HUMAN,O60884,Q9BRT8,Zinc-regulated GTPase metalloprotein activator 1A,PF07683,1,IntAct
DNJA2_HUMAN,O60884,O95819,Mitogen-activated protein kinase kinase kinase kinase 4,PF00780,1,IntAct
DNJA2_HUMAN,O60884,O95819,Mitogen-activated protein kinase kinase kinase kinase 4,PF00069,1,IntAct
DNJA2_HUMAN,O60884,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,PF01504,1,IntAct
DNJA2_HUMAN,O60884,Q8TCG2,Phosphatidylinositol 4-kinase type 2-beta,PF00454,1,IntAct
DNJA2_HUMAN,O60884,P51957,Serine/threonine-protein kinase Nek4,PF00069,1,IntAct
DNJA2_HUMAN,O60884,Q9BVQ7,ATPase family gene 2 protein homolog B,PF00004,1,IntAct
DNJA2_HUMAN,O60884,Q9BVQ7,ATPase family gene 2 protein homolog B,PF17862,1,IntAct
DNJA2_HUMAN,O60884,P84022,Mothers against decapentaplegic homolog 3,PF03165,1,IntAct
DNJA2_HUMAN,O60884,P84022,Mothers against decapentaplegic homolog 3,PF03166,1,IntAct
DNJA2_HUMAN,O60884,P42898,Methylenetetrahydrofolate reductase,PF02219,1,IntAct
DNJA2_HUMAN,O60884,P42898,Methylenetetrahydrofolate reductase,PF21895,1,IntAct
DNJA2_HUMAN,O60884,P53671,LIM domain kinase 2,PF00412,1,IntAct
DNJA2_HUMAN,O60884,P53671,LIM domain kinase 2,PF00595,1,IntAct
DNJA2_HUMAN,O60884,P53671,LIM domain kinase 2,PF07714,1,IntAct
DNJA2_HUMAN,O60884,Q8TBC3,SH3KBP1-binding protein 1,PF02214,1,IntAct
DNJA2_HUMAN,O60884,Q96S52,GPI-anchor transamidase component PIGS,PF10510,1,IntAct
DNJA2_HUMAN,O60884,Q69YN2,CWF19-like protein 1,PF04677,1,IntAct
DNJA2_HUMAN,O60884,Q69YN2,CWF19-like protein 1,PF04676,1,IntAct
DNJA2_HUMAN,O60884,Q00587,Cdc42 effector protein 1,PF14957,1,IntAct
DNJA2_HUMAN,O60884,Q00587,Cdc42 effector protein 1,PF00786,1,IntAct
DNJA2_HUMAN,O60884,Q9HBG6,Intraflagellar transport protein 122 homolog,PF23381,1,IntAct
DNJA2_HUMAN,O60884,Q9HBG6,Intraflagellar transport protein 122 homolog,PF23377,1,IntAct
DNJA2_HUMAN,O60884,Q9HBG6,Intraflagellar transport protein 122 homolog,PF25295,1,IntAct
DNJA2_HUMAN,O60884,Q9HBG6,Intraflagellar transport protein 122 homolog,PF25144,1,IntAct
DNJA2_HUMAN,O60884,Q9HBG6,Intraflagellar transport protein 122 homolog,PF25143,1,IntAct
DNJA2_HUMAN,O60884,O60294,tRNA wybutosine-synthesizing protein 4,PF24681,1,IntAct
DNJA2_HUMAN,O60884,O60294,tRNA wybutosine-synthesizing protein 4,PF04072,1,IntAct
DNJA2_HUMAN,O60884,Q32P44,Echinoderm microtubule-associated protein-like 3,PF23409,1,IntAct
DNJA2_HUMAN,O60884,Q32P44,Echinoderm microtubule-associated protein-like 3,PF23414,1,IntAct
DNJA2_HUMAN,O60884,Q32P44,Echinoderm microtubule-associated protein-like 3,PF03451,1,IntAct
DNJA2_HUMAN,O60884,Q9Y2Z2,"5-taurinomethyluridine-[tRNA] synthase subunit MTO1, mitochondrial",PF01134,1,IntAct
DNJA2_HUMAN,O60884,Q9Y2Z2,"5-taurinomethyluridine-[tRNA] synthase subunit MTO1, mitochondrial",PF21680,1,IntAct
DNJA2_HUMAN,O60884,Q9Y2Z2,"5-taurinomethyluridine-[tRNA] synthase subunit MTO1, mitochondrial",PF13932,1,IntAct
DNJA2_HUMAN,O60884,Q96BE0,Heat shock cognate 71 kDa protein,PF00012,1,IntAct
DNJA2_HUMAN,O60884,Q13882,Protein-tyrosine kinase 6,PF07714,1,IntAct
DNJA2_HUMAN,O60884,Q13882,Protein-tyrosine kinase 6,PF00017,1,IntAct
DNJA2_HUMAN,O60884,Q13882,Protein-tyrosine kinase 6,PF00018,1,IntAct
DNJA2_HUMAN,O60884,P41743,Protein kinase C iota type,PF00130,1,IntAct
DNJA2_HUMAN,O60884,P41743,Protein kinase C iota type,PF00564,1,IntAct
DNJA2_HUMAN,O60884,P41743,Protein kinase C iota type,PF00069,1,IntAct
DNJA2_HUMAN,O60884,P41743,Protein kinase C iota type,PF00433,1,IntAct
